"baseline_id","case_id","case_version_id","method","path","group","app","business","scheduled_08_00","debug_execution_case_id","status_note"
"6a24ff7f-5366-4fe2-9c2d-d9937e6c3caf","db9193bc-f2c8-4983-8dfc-e4b60c1867fa","1f15c450-e389-4f54-a2a3-74a21fbbd801","GET","/print3d/api/v1/course/pageList","家用业务 · 已复验","com.kfb.model","home","yes","483d33e9-7fb2-4a45-b758-7f7b83db6db4","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"1a5005d5-42b1-4daf-9702-bc3b800be75e","a843b879-eed6-4472-91f1-2dfadf62e49d","805ca3a0-7070-4ea6-acd5-b2e18f1a746d","GET","/print3d/api/v1/course/share","家用业务 · 已复验","com.kfb.model","home","yes","90dfae3f-1ff4-4322-83f1-64277023b2ea","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"449b29ea-1764-4741-b68b-22243c697a2b","5238522f-1b40-4089-b557-807d3f7c6d54","45da6e2a-8f8d-4365-9155-66493acca0f4","GET","/print3d/api/v1/course/top","家用业务 · 已复验","com.kfb.model","home","yes","657d2dcf-0529-4952-839a-77657ea17397","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"9ad3e974-2b9c-47a6-90a9-995ce5ca8763","9dcf0e6b-a090-4d47-bf06-6807ddee1c36","f6095bb2-271e-464a-ad5a-4c34948db7a6","GET","/print3d/api/v1/open/courseInfo","家用业务 · 已复验","com.kfb.model","home","yes","7c92a9ab-5755-4255-8a58-7dff550a183a","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"db689d45-1ecf-4b35-a0f8-d60a3f4de010","447d8301-3b73-434c-a230-45943e870361","503a2932-d575-4bf6-95da-69999465e53f","GET","/print3d/api/v1/open/courseList","家用业务 · 已复验","com.kfb.model","home","yes","87961fb3-9583-40b9-bf42-6ba4322a2df4","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"ac037f3a-a57a-41f9-8ca0-c9e14346bb90","de13942b-24d4-46a0-a5f0-7c5659e0cd84","7443b9a0-bb48-4b8a-9cec-c65d01856eae","GET","/print3d/api/v1/open/courseTop","家用业务 · 已复验","com.kfb.model","home","yes","669b6f93-dc17-4ece-a846-7b8d1ce5c535","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"16d1bb04-81a8-488c-81c8-59700bc40709","179b875c-32a9-42d4-9a1e-cc2fdfdb506a","134ff64f-2655-4099-a265-3fe616599045","GET","/print3d/api/v1/invitation/awardProgress","家用业务 · 已复验","com.kfb.model","home","yes","db27e744-a4fd-4e9d-86d8-5436410bfda6","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"7b9cdd23-2453-47c3-b9be-50ec27817759","fc29574d-d615-44d3-b8d5-ef9bf7f547af","630b4280-13cb-4426-b442-0ffa239202f0","GET","/print3d/api/v1/invitation/completedPrintCnt","家用业务 · 已复验","com.kfb.model","home","yes","a37e094f-6c99-4ff0-969a-4d0b6c434eb9","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"e02301e6-e080-46ed-bb64-b54d91b7d524","a539f964-aa3f-4b31-b57d-0f05b2f196bd","3542afcd-893d-4d56-bbed-31a249e47724","GET","/print3d/api/v1/invitation/invitedRecord","家用业务 · 已复验","com.kfb.model","home","yes","e77cdc42-7bf4-4c45-b711-79195b07a568","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"4ff47837-2044-4253-a05f-9d2ab7b25387","6a787a52-4bf2-4552-b3a6-ee6dc3099232","448bc3be-a0ba-409d-970b-79799f4fb5c8","GET","/print3d/api/v1/createModel/processModels","家用业务 · 已复验","com.kfb.model","home","yes","3c34d855-415e-4661-bd9b-6e78f7df53ed","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"9562b31d-791b-4185-8893-6d2b5e93f601","37917d97-2f2e-4557-9b04-7ecbbc3d1013","c0451899-e022-4c60-866b-77241e32bfad","GET","/print3d/api/v1/model/active","家用业务 · 已复验","com.kfb.model","home","yes","365c699a-e8e2-47da-8487-b36e1e94c8e2","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"a33d2361-2e79-4ee9-a7c4-e56b0b2f0b15","ccad5a8b-7b80-4e51-aa4e-586d0894cd97","07aebfbb-4fbc-4874-b4d0-f298bca6ee96","GET","/print3d/api/v1/model/getUpdateModelCount","家用业务 · 已复验","com.kfb.model","home","yes","b5300f26-5273-4262-ac93-8e2720916f2f","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"4f947ae6-43fe-4989-bbc1-1fdbb0e2473d","11372058-7e1e-490a-87a4-8a72e8d8cbd5","ed9d544c-225b-461c-a6bb-6a621d6989b7","GET","/print3d/api/v1/model/latest","家用业务 · 已复验","com.kfb.model","home","yes","48dbfa79-9a63-4084-9824-17b722e47a8d","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"5e26a0ee-d1ec-453f-89a3-0e4f66d5e7bb","f3ec18f5-10b5-4295-90a7-656870831a67","248297eb-7f9e-46f2-8960-f66cafb61a60","GET","/print3d/api/v1/course/info","家用业务 · 已复验","com.kfb.model","home","yes","2c2835a0-3f0e-415e-826c-059cbb21b992","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"37d44bf7-0eb2-4fca-814c-01eb7d7e5872","aa0c9d29-8d1a-4d29-8cb6-34557de3b48d","234effc1-5949-4a08-af04-92c2f42b4dad","GET","/print3d/api/v1/learningAdventure/battle/info","家用业务 · 已复验","com.kfb.model","home","yes","908b0a53-3b0e-4242-8631-e90ae36faba1","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"a41ce234-5d94-4e4e-a91f-39e60faf7b2e","298b4919-7cad-4b8e-98f4-b80daaee6957","e02a9e8c-65e8-412b-8dc6-73a3c332fbce","GET","/print3d/api/v1/learningAdventure/task/detail","家用业务 · 已复验","com.kfb.model","home","yes","3a140935-4501-4ce5-bc87-39e912240147","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"589bfcd0-6047-478d-96a0-57628b80640f","3edfc392-6ccd-490b-8d67-b7816a6dc255","7c8f4df9-bb90-45c2-9a48-f26f7aaa4509","GET","/print3d/api/v1/learningAdventure/map/home","家用业务 · 已复验","com.kfb.model","home","yes","aaca6b77-5900-4b16-ac85-0f6add0b72cb","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"8d7a56d3-5b11-4d75-a96a-e88d71ade0b8","dd2700fa-9ad8-4ac3-bb0d-53dea958729d","ec998277-64aa-4744-b95d-0ed9b2d5b4e6","GET","/print3d/api/v1/learningAdventure/map/world","家用业务 · 已复验","com.kfb.model","home","yes","fc1e3818-8084-4811-b968-014852c23af5","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"aacff0e4-f48b-4d0b-b061-9d98cb2fa566","c8bf9f0e-6e26-4fe3-94a0-18342c97831d","528c8587-0508-46af-8c25-48563d1e2845","GET","/print3d/api/v1/learningAdventure/reward/chapter","家用业务 · 已复验","com.kfb.model","home","yes","1f2c13e9-7ed6-4d49-85f8-f67041d508fb","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"17d46673-9e4e-44f5-9932-3652218cfd7a","2a018238-0341-4be5-bf5e-17d93d3315a6","32732d32-4964-445a-b2da-57aeaad3b2a0","GET","/print3d/api/v1/learningAdventure/reward/my","家用业务 · 已复验","com.kfb.model","home","yes","be19bb62-8405-416d-858a-8468b4980f95","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"e3532d71-fd09-47bc-80c5-9f4ba54636e9","1dfe72b9-bd9e-49f0-8f99-26ba5a05630a","9c5e4770-0360-4a95-bf0d-822c15412f3c","GET","/print3d/api/v1/learningAdventure/reward/my/backpack","家用业务 · 已复验","com.kfb.model","home","yes","2c31151a-37f9-4494-950e-668ed256948c","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"c246ca75-59b8-40f9-a862-12297fb0bf98","686644ec-4cc2-456a-b12f-b3f3856c5931","0cf88feb-0730-4583-b70e-67eaec2d61b4","GET","/print3d/api/v1/learningAdventure/user/progress","家用业务 · 已复验","com.kfb.model","home","yes","89657b50-4d94-4175-ba11-bf0acc15d11e","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"dbf4425e-79a4-44ca-9603-c57e9c1e0307","c79891ff-a654-4972-932a-136db6d71778","f93466e0-2629-44b2-b067-810bdcad030f","GET","/print3d/api/v1/learningAdventure/report/abilityTrend","家用业务 · 已复验","com.kfb.model","home","yes","9ffd6669-46b8-4e68-b18a-3a3c66c87526","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"1730eb6b-f44b-4dc4-b23d-d10d6d6d85aa","9b445837-d0a8-4ddf-a798-6cfede3e1e0c","1ae35aa8-0e6a-4599-a59c-02fc12ceb51d","GET","/print3d/api/v1/learningAdventure/report/historyWeeks","家用业务 · 已复验","com.kfb.model","home","yes","3644f05d-4406-4d6e-a98f-ac72f644dc9e","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"d7284af5-b76c-48d3-b688-bd1143a3ca5c","f1d12ad5-beb8-4e6b-8b4e-7d3ef1b3711c","496e3ad7-40e5-4c4a-a84d-335415dfe56a","GET","/print3d/api/v1/aiModeling/text/recommendPrompts","家用业务 · 已复验","com.kfb.model","home","yes","b4a78b31-7a44-4dab-98ed-cfd4c449548c","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"337e3e10-dd24-4e9b-bfd5-548869a94084","24b03b2a-652e-4561-a0df-4bfade45361b","601f88fa-cb94-41d4-910e-1ca102f9f741","GET","/print3d/api/v1/aiModeling/everyoneDoing","家用业务 · 已复验","com.kfb.model","home","yes","99dfb4b8-a90b-4df8-a5b2-54e28cd59eb9","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"0786cfed-524d-4e8b-af7e-d4f44357be6a","7db5ccee-8185-4748-9075-a8180976a13a","f13218b8-6e8a-450e-9d72-cf2ed4322de4","GET","/print3d/api/v1/aiModeling/myWorks","家用业务 · 已复验","com.kfb.model","home","yes","89330254-6922-4443-8523-8b756bd25fd1","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"dc16fa5d-4646-44e2-98b9-3aa025a4d6d8","bf11cf07-0602-4fa1-a85f-0fa99befa63d","a1cb4ee6-31b8-4baf-9d43-bce913b36067","GET","/print3d/api/v1/model/importModels","家用业务 · 已复验","com.kfb.model","home","yes","729edaa6-b537-4fc3-a2c0-ad83f735ac91","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"ade7b08f-a1c7-4740-a802-104c1ddea68a","0d79d239-3e73-41a5-9be1-a0a688ccbd24","c53b16ed-a3c5-46c0-8418-d15ead1288bd","GET","/print3d/api/v1/fonts/list","家用业务 · 已复验","com.kfb.model","home","yes","221008de-780c-4afb-9c15-79b516670a98","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"ac97267e-dd11-46f4-b2a9-1ed59f20ff10","39db4967-596a-4b86-8ff6-cf02480a3aa7","1a2d894d-bf53-47bd-a07f-895fb0184936","GET","/print3d/api/v1/model/hot","家用业务 · 已复验","com.kfb.model","home","yes","6fd9c6b0-0916-47ea-a8b9-0ac5e26208dd","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"ad98c951-2be2-4adb-87a6-43b786adac88","f3b0f2ad-1600-4eed-99ef-8adfe61c6c31","079ce24c-3955-48ef-b529-df856b9e56c5","GET","/print3d/api/v1/openscadTemplate/query","家用业务 · 已复验","com.kfb.model","home","yes","8b1f713d-20c6-4011-8013-74911cac6248","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"ac691964-dc7f-439d-aad5-ca620eae919c","695666d4-833b-40bf-aebd-9cea91da1e04","a1ef699d-7b17-4a24-b818-36c532ebf227","GET","/print3d/api/v1/createModel/page","家用业务 · 已复验","com.kfb.model","home","yes","3c4b6f71-5b28-44c2-bfda-22ca785071d3","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"a27537cc-8e0c-49f5-b275-491bbc63d57c","d17c90f7-067b-4eb0-9dfe-1cc04c213f57","d9b83060-6566-4442-ac63-106e77036888","GET","/print3d/api/v1/openscadTemplate/seals","家用业务 · 已复验","com.kfb.model","home","yes","ad89cf69-f4c6-4c8d-b2bf-c2e85125fa54","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"bb60175c-94c3-4d0e-a094-1fcf4a1a0c92","37f00734-e863-4268-babc-029e293b4558","40bebd23-2fe5-454b-a02d-dae80f71c061","GET","/print3d/api/v1/feedback/user-list","家用业务 · 已复验","com.kfb.model","home","yes","8a244b71-bcd8-4039-b37e-1fcb4221039d","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"59ebe565-751a-40c8-a4df-8badee17b8e9","07df838b-d8d9-4de2-8225-0014dd33536d","73816fa0-4f56-4797-9fa0-35c1d5ff213f","GET","/print3d/api/v1/feedback/user-unread-count","家用业务 · 已复验","com.kfb.model","home","yes","511b28ff-cd1c-432d-9e09-bc2f86f39712","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"ab3ec6b9-428b-4017-aa29-cb0f51af075c","4ae6fd28-da6d-4912-9107-e3827bd9022a","68dd4bbb-f864-4f6e-80e1-c5a1d973fcf4","POST","/print3d/api/v1/modelDownloads/page","家用业务 · 已复验","com.kfb.model","home","yes","7a80e4e7-612d-4096-b02d-7f58883e5879","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"59c8a75c-8f25-4429-9ef9-163f7b1500dc","4facf7dd-4f16-4320-92e1-52aa2747f77c","b1479c6d-aab4-432f-855d-e975d9903ad1","POST","/print3d/api/v1/collection/page","家用业务 · 已复验","com.kfb.model","home","yes","a0a5f710-fb6b-4562-8d72-260a51d06665","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"23514935-d78c-4775-b358-af65c052d6df","1bbb4ace-49ce-4bca-a5c8-de8b85191033","0bfac0d2-e980-4a47-bf33-106e3429d408","GET","/print3d/api/v1/region/areas","家用业务 · 已复验","com.kfb.model","home","yes","9e966580-fef2-4697-8003-c0d4b34597d7","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"3c7bf290-e6fb-44c7-8e15-5e630e32bfe0","b0883c74-4853-48c0-8c33-d6344f8fdc23","a81e01b2-5c1a-4be8-8a5b-bedc0b3e88c0","GET","/print3d/api/v1/region/cities","家用业务 · 已复验","com.kfb.model","home","yes","d572b0e4-a3f4-4f3d-87dd-d47282971781","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"88e99109-a8cc-4f29-bc93-7bb409f07132","53d9e171-dc74-4098-9009-68e506cbf34f","b797a74e-7e7f-4501-ba8e-88ade16f8caa","GET","/print3d/api/v1/region/proCities","家用业务 · 已复验","com.kfb.model","home","yes","a403fe45-7bcb-4513-b8fc-6632f0972b06","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"00246e71-3b3b-40ed-a29b-63a83bd81452","0b737dae-b61a-4695-ae72-c07cd9c3e87c","2b30b2e1-e89c-46ed-9a03-4ecff155057f","GET","/print3d/api/v1/region/provinces","家用业务 · 已复验","com.kfb.model","home","yes","f01d47f1-7964-45f0-93a9-8ad5902d28ed","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"210038e2-aa7c-49a1-af39-266efee493d1","d44271dd-731d-4856-b27a-d99a1964e867","20b03295-c894-4353-a57e-43293b2a64c5","GET","/print3d/api/v1/modelMaterials/graphicPage","家用业务 · 已复验","com.kfb.model","home","yes","7c0c0c20-6998-4d44-9463-c35c50ab1f05","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"73ab613d-86f7-4d47-a46a-62e4d745da2f","7a28251c-c705-4457-b15d-ab238d5188de","79d91711-50a9-46fb-ad1e-24dfbf531921","GET","/print3d/api/v1/modelMaterials/info","家用业务 · 已复验","com.kfb.model","home","yes","58ed348f-26bc-42fa-9033-dea641d8520b","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"1fa234b1-ea07-46e7-a17a-49bfea4beaa1","d557c376-30d6-4384-a051-e72a996a297d","e0b9020d-50df-4703-a46f-9ba0c256cd8b","GET","/print3d/api/v1/modelMaterials/pixelPage","家用业务 · 已复验","com.kfb.model","home","yes","65a603e6-3155-4d2e-8767-da350ede5d6a","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"9c2a791a-851a-4d60-bda4-3eaaf987888b","04e050d4-52a1-48a0-a408-646bfb944ec2","cdbc5411-7ef7-44d3-b537-cf990b03a48c","GET","/print3d/api/v1/modelMaterials/tracingPage","家用业务 · 已复验","com.kfb.model","home","yes","8dd6bfc0-4b47-4d4b-91dc-fbad145fadcc","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"704ab279-4772-41d4-9953-79cee42f84e8","69503e73-9d40-4a88-8a98-b1886c957523","fcf2e8cf-e074-4ace-8993-e51f3b4e5bdc","GET","/print3d/api/v1/point/exchange/product/page","家用业务 · 已复验","com.kfb.model","home","yes","ba2b1bce-56a4-427c-b735-eb3261f22de0","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"3bd37866-5c2d-418b-a635-b0baceb3f90b","35b3d770-2953-451a-b29d-da15fe392668","5ff28da2-1bec-4426-9849-8e1337198741","GET","/print3d/api/v1/point/flow/page","家用业务 · 已复验","com.kfb.model","home","yes","bef534c2-0a1e-4bb5-b977-8f3c8065f16d","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"d1023127-ba65-481a-8411-814599e339b3","2c465348-8bfb-4c70-a0cb-7542aacf2122","0ff3c9e7-f063-4943-8814-47ca209d723f","GET","/print3d/api/v1/point/total","家用业务 · 已复验","com.kfb.model","home","yes","0cf4fbb7-d69d-4a38-8009-132a0762e2a1","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"9fb9438e-0919-44ba-b149-410e7fc395fb","837b3003-fbe4-4452-8b45-1ebaef72f6f1","2ad08246-37cd-45c1-964c-d8bcae39fbf7","GET","/print3d/api/v1/devices/ftByBarcode","家用业务 · 已复验","com.kfb.model","home","yes","a2567573-190e-4dec-adeb-f173d23f04f6","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"bf3050ca-eaab-419d-8f67-e27498cdf607","df587bd1-1762-4a6d-9a20-5edba161be90","f69a1154-6063-48c4-bca4-cabd88b3903a","GET","/print3d/api/v1/devices/ftList","家用业务 · 已复验","com.kfb.model","home","yes","f7675c92-c1ea-49ad-8924-2daba5505a1d","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"0e95cab3-2ee5-4c8a-b587-081dfebe834f","fae3efef-e7b8-4097-94b4-c8e5916d5ff4","4a12a53a-d564-418d-9b00-d6bba4a1d354","GET","/print3d/api/v1/devices/ftTree","家用业务 · 已复验","com.kfb.model","home","yes","a0d47070-6311-44c5-bbd6-adca7446d170","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"6b784bd0-b92a-4d07-a55e-686a17ad41b0","39cb7d45-4cb9-4eac-b185-34ecc9955c7d","237b10b7-7df4-48eb-901c-d5aadf34299b","GET","/print3d/api/v1/survey/entry/current","家用业务 · 已复验","com.kfb.model","home","yes","46accc0b-0865-47e9-b297-d41be8f72d66","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"3f56d389-aaea-41ce-b232-5bbcc8b9983d","f736a2a1-e5f2-4953-bafc-a6f066cb1245","13e41f7c-413e-4fa7-9849-ab1a872c50a6","GET","/print3d/api/v1/model/feed","家用业务 · 已复验","com.kfb.model","home","yes","ee6252ca-afcd-4251-8d45-b187289a5ba8","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"d496fc8a-a4be-4799-88bc-292892390aed","c3d393fb-0362-470e-881a-85d546f6bb29","f791f72a-1b05-4636-955b-b8dc43f9aee3","GET","/print3d/api/v1/model/related","家用业务 · 已复验","com.kfb.model","home","yes","c07eb3e0-d23f-496a-91a5-050fca4a5d71","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"bd7ea3fe-958a-48b2-96bf-ef3eb53bdbda","66fbadaa-3770-416d-b758-23c954d61192","c69f7350-5005-495d-ae17-1f880b277bdc","GET","/print3d/api/v1/appRating/shouldShow","家用业务 · 已复验","com.kfb.model","home","yes","5e92726f-3d71-4c23-bed4-a958ca046cc6","已保存新版本、真实调试通过并重新采纳，加入原08:00任务；不表示该接口全部场景覆盖"
"9ec03601-e3e6-477b-a2b7-938bea9790e7","90ac983f-e171-46e2-9772-6a9a1cf1b8b3","e850fa92-01b1-48f7-b6e0-24e225608628","POST","/print3d/api/v1/tencent/sts/federationToken","家用业务 · 待整改","","","no","","待审查写操作/查询语义与专用临时资源，补前置、领域断言、清理验证后再执行"
"189b0bd9-23d8-47fb-a84f-f23789b322bd","0835470a-c070-47de-b42d-8e2da05017bc","6f82dcf4-5d92-418b-9707-47674d7a3788","GET","/print3d/api/v1/voxelModel/check","家用业务 · 待整改","","","no","","topSuccess返回有效SN，但详情/check为code0/data=null，待查契约或数据一致性"
"cb42887f-7588-4643-9aea-0eaf908c17d7","c37035c6-0554-471d-8c8a-b1690cb9a0be","2e10b231-a941-402c-bc2f-65546dcb4b84","GET","/print3d/api/v1/voxelModel/componentPage","家用业务 · 待整改","","","no","","待按接口语义复核副作用，补动态前置和领域断言；未完成本轮复验"
"a4880cba-dcd4-4351-9ed3-a96fb9814502","561d298d-7ef5-42da-8972-acb2986f8ce0","63af22e8-dae3-467a-9f6a-ad41713e31d1","POST","/print3d/api/v1/voxelModel/create","家用业务 · 待整改","","","no","","待审查写操作/查询语义与专用临时资源，补前置、领域断言、清理验证后再执行"
"5b3f42b2-e1fb-4a72-8a54-312cac53e036","167d0305-b6f0-4947-bc80-f97a09b78c01","a6d5c825-dee4-473c-afc8-d2dcbea9cbda","POST","/print3d/api/v1/voxelModel/drop","家用业务 · 待整改","","","no","","待审查写操作/查询语义与专用临时资源，补前置、领域断言、清理验证后再执行"
"7746837e-f1c9-498b-8d0d-b12db318009a","dea7822a-2381-472c-b195-ddd3f0fb7918","261b3628-489e-4c42-93af-e9d817630ff9","GET","/print3d/api/v1/voxelModel/query","家用业务 · 待整改","","","no","","topSuccess返回有效SN，但详情/check为code0/data=null，待查契约或数据一致性"
"c3ac9ef6-b1e9-4505-9b92-d841235ffc3a","2d2ef3b1-e196-4529-b3dd-fa3e2e52828c","59e33ebb-8098-4793-85c1-e151233d0622","GET","/print3d/api/v1/questionCategory/children","家用业务 · 待整改","","","no","","待按接口语义复核副作用，补动态前置和领域断言；未完成本轮复验"
"9d5b18d9-bc5f-4bb3-a438-f46926610e93","07547181-26d0-42fd-b93f-11e36d005b5f","af0b6a5e-15af-4dc2-99c7-2bd265f7055b","POST","/print3d/api/v1/printJob/page","家用业务 · 待整改","","","no","","待审查写操作/查询语义与专用临时资源，补前置、领域断言、清理验证后再执行"
"2f3b5327-44eb-4439-961c-4a40e91aabf3","48d41dc2-2fea-4440-8801-62e7601bb8d1","ba1402a9-e14c-4a57-a4a4-e60ddf7dc32b","GET","/print3d/api/v1/printJob/checkRePrintReSlice","家用业务 · 待整改","","","no","","已只读调试；需结合切片文件/温度前置验证needReslice布尔语义，不只验HTTP/code"
"c0427b09-3d1c-4c62-8a89-61f96f720f62","2fa5d8a8-d6df-4b76-9c45-6192cee127e8","386de660-58e9-4064-9059-408ef8301d7b","GET","/print3d/api/v1/printJob/checkReslice","家用业务 · 待整改","","","no","","已只读调试；需结合切片文件/温度前置验证needReslice布尔语义，不只验HTTP/code"
"e4fe575f-0c3c-4acc-a996-c75be7560619","3e1b3bb6-bb87-44f5-b4b9-f9a88db165a5","e5615399-fda4-4ab1-8fe3-8109b8911ef8","GET","/print3d/api/v1/printJob/currentSliceJob","家用业务 · 待整改","","","no","","需区分无任务/未结业场景与有任务/已结业场景，空值不能证明正向主链"
"6991b8d2-1b96-4dc9-9843-efd80d809de1","64e40e65-0a01-425c-987e-3997194db2eb","d933b72b-5d3e-41f6-b29f-edadd86ecb92","POST","/print3d/api/v1/printJob/query","家用业务 · 待整改","","","no","","待审查写操作/查询语义与专用临时资源，补前置、领域断言、清理验证后再执行"
"fa1de9eb-8fdf-48a1-8d68-ac405967dd06","e63982ba-95fe-4e5c-b82e-0387d4bf7d87","c82449c4-6476-457d-a06d-1a1ce5b67f20","POST","/print3d/api/v1/printJob/satisfied","家用业务 · 待整改","","","no","","待审查写操作/查询语义与专用临时资源，补前置、领域断言、清理验证后再执行"
"61c42328-3c0f-4014-aee2-559dfc1ee856","e21a5ebf-1989-4284-ad5e-4ce1f9ebb3fd","e3f774a3-f1e8-40b3-93c6-1638f6892a4d","GET","/print3d/api/v1/printTaskQueue/current","家用业务 · 待整改","","","no","","需区分无任务/未结业场景与有任务/已结业场景，空值不能证明正向主链"
"f6d8df4e-5b2b-4483-9cdb-47c7e1df1a05","f4652a1d-e878-433a-bee6-7cc6b31c340d","b91a43b9-3699-4143-a87e-d997945f36fb","POST","/print3d/api/v1/printTaskQueue/dismiss","家用业务 · 待整改","","","no","","待审查写操作/查询语义与专用临时资源，补前置、领域断言、清理验证后再执行"
"92afb9ba-60d7-4d9b-b4ee-18ad514c16ce","223f64f0-9776-40e2-a7f4-ad42879450b7","5c22b8e6-6f24-4e6b-ab5f-d5d04a9c062f","GET","/print3d/api/v1/searchHistory/delete","家用业务 · 待整改","","","no","","待按接口语义复核副作用，补动态前置和领域断言；未完成本轮复验"
"c75287e7-0b6c-4fd2-b174-9b88395677f2","ad676704-c205-4b11-b9bd-689a95eaff9d","fabbaaea-89b4-4e0f-9638-aa70875cc1cf","GET","/print3d/api/v1/searchHistory/deleteById","家用业务 · 待整改","","","no","","待按接口语义复核副作用，补动态前置和领域断言；未完成本轮复验"
"1139c7b0-8511-4bca-8ab5-7427afafa63e","408e8824-da19-4f0e-968f-1a511c63169e","1f3aa22c-a016-401b-97df-23225bfbcefb","GET","/print3d/api/v1/guidance/finishMark","家用业务 · 待整改","","","no","","待按接口语义复核副作用，补动态前置和领域断言；未完成本轮复验"
